LAMMPS data file via write_data, version 4 Feb 2025, timestep = 1, units = metal

1020 atoms
2 atom types

-4.197  29.3779    xlo xhi
-29.196 4.1379     ylo yhi
-20.000 20.00      zlo zhi

Masses

1 12.011	#C
2 12.011    #C


Atoms # atomic

348    1       5.712  -6.114  -0.187
349    1       6.724  -5.396  -0.847
350    1       7.636  -4.938   0.120
351    1      10.790 -10.607  -1.192
352    1      10.128  -9.048  -2.959
353    1      11.055  -9.458  -1.984
354    1      11.890  -8.290   0.000
355    1      11.588  -7.153   0.769
356    1      11.603  -8.305  -1.393
357    1      10.990  -6.018   0.155
358    1      10.708  -6.031  -1.224
359    1      10.103  -7.641  -2.968
360    1      11.015  -7.182  -2.001
361    1      15.054  -7.658   2.958
362    1      14.127  -7.249   1.984
363    1      13.579  -8.401   1.393
364    1      16.308  -9.754   3.168
365    1      17.497  -9.027   3.357
366    1      17.470  -7.605   3.349
367    1      16.257  -6.924   3.148
368    1      14.391  -6.099   1.191
369    1      15.580  -5.371   1.379
370    1      16.518  -5.786   2.363
371    1      13.290  -8.416   0.000
372    1      13.553  -7.279  -0.785
373    1      16.611 -10.892   2.400
374    1      14.191 -10.687  -0.155
375    1      13.593  -9.553  -0.770
376    1      18.536  -9.719   2.708
377    1      17.988 -10.871   2.114
378    1      17.894  -5.764   2.079
379    1      18.483  -6.886   2.687
380    1      15.227 -11.379  -0.806
381    1      16.155 -11.791   0.169
382    1      14.017  -7.714  -2.039
383    1      14.045  -9.121  -2.029
384    1      19.531  -7.586   2.028
385    1      19.558  -8.992   2.038
386    1      17.547 -11.768  -0.119
387    1      18.458 -11.311   0.847
388    1      15.092  -9.820  -2.689
389    1      15.682 -10.942  -2.079
390    1      15.588  -5.835  -2.115
391    1      15.041  -6.987  -2.710
392    1      17.421  -4.915  -0.170
393    1      18.349  -5.326   0.806
394    1      20.024  -9.427   0.785
395    1      19.471 -10.593   0.185
396    1      17.887  -5.349  -1.422
397    1      16.965  -5.814  -2.400
398    1      16.079  -7.680  -3.359
399    1      16.106  -9.101  -3.349
400    1      17.057 -10.920  -2.364
401    1      17.995 -11.335  -1.380
402    1      17.320  -9.782  -3.150
403    1      17.268  -6.952  -3.169
404    1      15.687 -11.356   1.422
405    1      14.474 -10.675   1.222
406    1      14.167  -9.523   2.001
407    1      15.080  -9.065   2.968
408    1      14.106  -6.114  -0.187
409    1      15.118  -5.396  -0.847
410    1      16.030  -4.938   0.120
411    1      19.184 -10.607  -1.192
412    1      18.522  -9.048  -2.959
413    1      19.449  -9.458  -1.984
414    1      20.284  -8.290   0.000
415    1      19.982  -7.153   0.769
416    1      19.997  -8.305  -1.393
417    1      19.384  -6.018   0.155
418    1      19.102  -6.031  -1.224
419    1      18.497  -7.641  -2.968
420    1      19.409  -7.182  -2.001
421    1      23.448  -7.658   2.958
422    1      22.521  -7.249   1.984
423    1      21.973  -8.401   1.393
424    1      24.702  -9.754   3.168
425    1      25.891  -9.027   3.357
426    1      25.864  -7.605   3.349
427    1      24.651  -6.924   3.148
428    1      22.785  -6.099   1.191
429    1      23.974  -5.371   1.379
430    1      24.912  -5.786   2.363
431    1      21.684  -8.416   0.000
432    1      21.947  -7.279  -0.785
433    1      25.005 -10.892   2.400
434    1      22.585 -10.687  -0.155
435    1      21.987  -9.553  -0.770
436    1      26.930  -9.719   2.708
437    1      26.382 -10.871   2.114
438    1      26.288  -5.764   2.079
439    1      26.877  -6.886   2.687
440    1      23.621 -11.379  -0.806
441    1      24.549 -11.791   0.169
442    1      22.411  -7.714  -2.039
443    1      22.439  -9.121  -2.029
444    1      27.925  -7.586   2.028
445    1      27.952  -8.992   2.038
446    1      25.941 -11.768  -0.119
447    1      26.852 -11.311   0.847
448    1      23.486  -9.820  -2.689
449    1      24.076 -10.942  -2.079
450    1      23.982  -5.835  -2.115
451    1      23.435  -6.987  -2.710
452    1      25.815  -4.915  -0.170
453    1      26.743  -5.326   0.806
454    1      28.418  -9.427   0.785
455    1      27.865 -10.593   0.185
456    1      26.281  -5.349  -1.422
457    1      25.359  -5.814  -2.400
458    1      24.473  -7.680  -3.359
459    1      24.500  -9.101  -3.349
460    1      25.451 -10.920  -2.364
461    1      26.389 -11.335  -1.380
462    1      25.714  -9.782  -3.150
463    1      25.662  -6.952  -3.169
464    1      24.081 -11.356   1.422
465    1      22.868 -10.675   1.222
466    1      22.561  -9.523   2.001
467    1      23.474  -9.065   2.968
468    1      22.500  -6.114  -0.187
469    1      23.512  -5.396  -0.847
470    1      24.424  -4.938   0.120
471    1      27.578 -10.607  -1.192
472    1      26.916  -9.048  -2.959
473    1      27.843  -9.458  -1.984
474    1      28.678  -8.290   0.000
475    1      28.376  -7.153   0.769
476    1      28.391  -8.305  -1.393
477    1      27.778  -6.018   0.155
478    1      27.496  -6.031  -1.224
479    1      26.891  -7.641  -2.968
480    1      27.803  -7.182  -2.001
481   1      -1.734 -16.011   2.958 
482    1      -2.661 -15.602   1.984 
483    1      -3.209 -16.754   1.393 
484    1      -0.480 -18.107   3.168 
485    1       0.709 -17.380   3.357 
486    1       0.682 -15.958   3.349 
487    1      -0.531 -15.277   3.148 
488    1      -2.397 -14.452   1.191 
489    1      -1.208 -13.724   1.379 
490    1      -0.270 -14.139   2.363 
491    1      -3.498 -16.769   0.000 
492    1      -3.235 -15.632  -0.785 
493    1      -0.177 -19.245   2.400 
494    1      -2.597 -19.040  -0.155 
495    1      -3.195 -17.906  -0.770 
496    1       1.748 -18.072   2.708 
497    1       1.200 -19.224   2.114 
498    1       1.106 -14.117   2.079 
499    1       1.695 -15.239   2.687 
500    1      -1.561 -19.732  -0.806 
501    1      -0.633 -20.144   0.169 
502    1      -2.771 -16.067  -2.039 
503    1      -2.743 -17.474  -2.029 
504    1       2.743 -15.939   2.028 
505    1       2.770 -17.345   2.038 
506    1       0.759 -20.121  -0.119 
507    1       1.670 -19.664   0.847 
508    1      -1.696 -18.173  -2.689 
509    1      -1.106 -19.295  -2.079 
510    1      -1.200 -14.188  -2.115 
511    1      -1.747 -15.340  -2.710 
512    1       0.633 -13.268  -0.170 
513    1       1.561 -13.679   0.806 
514    1       3.236 -17.780   0.785 
515    1       2.683 -18.946   0.185 
516    1       1.099 -13.702  -1.422 
517    1       0.177 -14.167  -2.400 
518    1      -0.709 -16.033  -3.359 
519    1      -0.682 -17.454  -3.349 
520    1       0.269 -19.273  -2.364 
521    1       1.207 -19.688  -1.380 
522    1       0.532 -18.135  -3.150 
523    1       0.480 -15.305  -3.169 
524    1      -1.101 -19.709   1.422 
525    1      -2.314 -19.028   1.222 
526    1      -2.621 -17.876   2.001 
527    1      -1.708 -17.418   2.968 
528    1      -2.682 -14.467  -0.187 
529    1      -1.670 -13.749  -0.847 
530    1      -0.758 -13.291   0.120 
531    1       2.396 -18.960  -1.192 
532    1       1.734 -17.401  -2.959 
533    1       2.661 -17.811  -1.984 
534    1       3.496 -16.643   0.000 
535    1       3.194 -15.506   0.769 
536    1       3.209 -16.658  -1.393 
537    1       2.596 -14.371   0.155 
538    1       2.314 -14.384  -1.224 
539    1       1.709 -15.994  -2.968 
540    1       2.621 -15.535  -2.001 
541    1       6.660 -16.011   2.958 
542    1       5.733 -15.602   1.984 
543    1       5.185 -16.754   1.393 
544    1       7.914 -18.107   3.168 
545    1       9.103 -17.380   3.357 
546    1       9.076 -15.958   3.349 
547    1       7.863 -15.277   3.148 
548    1       5.997 -14.452   1.191 
549    1       7.186 -13.724   1.379 
550    1       8.124 -14.139   2.363 
551    1       4.896 -16.769   0.000 
552    1       5.159 -15.632  -0.785 
553    1       8.217 -19.245   2.400 
554    1       5.797 -19.040  -0.155 
555    1       5.199 -17.906  -0.770 
556    1      10.142 -18.072   2.708 
557    1       9.594 -19.224   2.114 
558    1       9.500 -14.117   2.079 
559    1      10.089 -15.239   2.687 
560    1       6.833 -19.732  -0.806 
561    1       7.761 -20.144   0.169 
562    1       5.623 -16.067  -2.039 
563    1       5.651 -17.474  -2.029 
564    1      11.137 -15.939   2.028 
565    1      11.164 -17.345   2.038 
566    1       9.153 -20.121  -0.119 
567    1      10.064 -19.664   0.847 
568    1       6.698 -18.173  -2.689 
569    1       7.288 -19.295  -2.079 
570    1       7.194 -14.188  -2.115 
571    1       6.647 -15.340  -2.710 
572    1       9.027 -13.268  -0.170 
573    1       9.955 -13.679   0.806 
574    1      11.630 -17.780   0.785 
575    1      11.077 -18.946   0.185 
576    1       9.493 -13.702  -1.422 
577    1       8.571 -14.167  -2.400 
578    1       7.685 -16.033  -3.359 
579    1       7.712 -17.454  -3.349 
580    1       8.663 -19.273  -2.364 
581    1       9.601 -19.688  -1.380 
582    1       8.926 -18.135  -3.150 
583    1       8.874 -15.305  -3.169 
584    1       7.293 -19.709   1.422 
585    1       6.080 -19.028   1.222 
586    1       5.773 -17.876   2.001 
587    1       6.686 -17.418   2.968 
588    1       5.712 -14.467  -0.187 
589    1       6.724 -13.749  -0.847 
590    1       7.636 -13.291   0.120 
591    1      10.790 -18.960  -1.192 
592    1      10.128 -17.401  -2.959 
593    1      11.055 -17.811  -1.984 
594    1      11.890 -16.643   0.000 
595    1      11.588 -15.506   0.769 
596    1      11.603 -16.658  -1.393 
597    1      10.990 -14.371   0.155 
598    1      10.708 -14.384  -1.224 
599    1      10.103 -15.994  -2.968 
600    1      11.015 -15.535  -2.001 
601    1      15.054 -16.011   2.958 
602    1      14.127 -15.602   1.984 
603    1      13.579 -16.754   1.393 
604    1      16.308 -18.107   3.168 
605    1      17.497 -17.380   3.357 
606    1      17.470 -15.958   3.349 
607    1      16.257 -15.277   3.148 
608    1      14.391 -14.452   1.191 
609    1      15.580 -13.724   1.379 
610    1      16.518 -14.139   2.363 
611    1      13.290 -16.769   0.000 
612    1      13.553 -15.632  -0.785 
613    1      16.611 -19.245   2.400 
614    1      14.191 -19.040  -0.155 
615    1      13.593 -17.906  -0.770 
616    1      18.536 -18.072   2.708 
617    1      17.988 -19.224   2.114 
618    1      17.894 -14.117   2.079 
619    1      18.483 -15.239   2.687 
620    1      15.227 -19.732  -0.806 
621    1      16.155 -20.144   0.169 
622    1      14.017 -16.067  -2.039 
623    1      14.045 -17.474  -2.029 
624    1      19.531 -15.939   2.028 
625    1      19.558 -17.345   2.038 
626    1      17.547 -20.121  -0.119 
627    1      18.458 -19.664   0.847 
628    1      15.092 -18.173  -2.689 
629    1      15.682 -19.295  -2.079 
630    1      15.588 -14.188  -2.115 
631    1      15.041 -15.340  -2.710 
632    1      17.421 -13.268  -0.170 
633    1      18.349 -13.679   0.806 
634    1      20.024 -17.780   0.785 
635    1      19.471 -18.946   0.185 
636    1      17.887 -13.702  -1.422 
637    1      16.965 -14.167  -2.400 
638    1      16.079 -16.033  -3.359 
639    1      16.106 -17.454  -3.349 
640    1      17.057 -19.273  -2.364 
641    1      17.995 -19.688  -1.380 
642    1      17.320 -18.135  -3.150 
643    1      17.268 -15.305  -3.169 
644    1      15.687 -19.709   1.422 
645    1      14.474 -19.028   1.222 
646    1      14.167 -17.876   2.001 
647    1      15.080 -17.418   2.968 
648    1      14.106 -14.467  -0.187 
649    1      15.118 -13.749  -0.847 
650    1      16.030 -13.291   0.120 
651    1      19.184 -18.960  -1.192 
652    1      18.522 -17.401  -2.959 
653    1      19.449 -17.811  -1.984 
654    1      20.284 -16.643   0.000 
655    1      19.982 -15.506   0.769 
656    1      19.997 -16.658  -1.393 
657    1      19.384 -14.371   0.155 
658    1      19.102 -14.384  -1.224 
659    1      18.497 -15.994  -2.968 
660    1      19.409 -15.535  -2.001 
661    1      23.448 -16.011   2.958 
662    1      22.521 -15.602   1.984 
663    1      21.973 -16.754   1.393 
664    1      24.702 -18.107   3.168 
665    1      25.891 -17.380   3.357 
666    1      25.864 -15.958   3.349 
667    1      24.651 -15.277   3.148 
668    1      22.785 -14.452   1.191 
669    1      23.974 -13.724   1.379 
670    1      24.912 -14.139   2.363 
671    1      21.684 -16.769   0.000 
672    1      21.947 -15.632  -0.785 
673    1      25.005 -19.245   2.400 
674    1      22.585 -19.040  -0.155 
675    1      21.987 -17.906  -0.770 
676    1      26.930 -18.072   2.708 
677    1      26.382 -19.224   2.114 
678    1      26.288 -14.117   2.079 
679    1      26.877 -15.239   2.687 
680    1      23.621 -19.732  -0.806 
681    1      24.549 -20.144   0.169 
682    1      22.411 -16.067  -2.039 
683    1      22.439 -17.474  -2.029 
684    1      27.925 -15.939   2.028 
685    1      27.952 -17.345   2.038 
686    1      25.941 -20.121  -0.119 
687    1      26.852 -19.664   0.847 
688    1      23.486 -18.173  -2.689 
689    1      24.076 -19.295  -2.079 
690    1      23.982 -14.188  -2.115 
691    1      23.435 -15.340  -2.710 
692    1      25.815 -13.268  -0.170 
693    1      26.743 -13.679   0.806 
694    1      28.418 -17.780   0.785 
695    1      27.865 -18.946   0.185 
696    1      26.281 -13.702  -1.422 
697    1      25.359 -14.167  -2.400 
698    1      24.473 -16.033  -3.359 
699    1      24.500 -17.454  -3.349 
700    1      25.451 -19.273  -2.364 
701    1      26.389 -19.688  -1.380 
702    1      25.714 -18.135  -3.150 
703    1      25.662 -15.305  -3.169 
704    1      24.081 -19.709   1.422 
705    1      22.868 -19.028   1.222 
706    1      22.561 -17.876   2.001 
707    1      23.474 -17.418   2.968 
708    1      22.500 -14.467  -0.187 
709    1      23.512 -13.749  -0.847 
710    1      24.424 -13.291   0.120 
711    1      27.578 -18.960  -1.192 
712    1      26.916 -17.401  -2.959 
713    1      27.843 -17.811  -1.984 
714    1      28.678 -16.643   0.000 
715    1      28.376 -15.506   0.769 
716    1      28.391 -16.658  -1.393 
717    1      27.778 -14.371   0.155 
718    1      27.496 -14.384  -1.224 
719    1      26.891 -15.994  -2.968 
720    1      27.803 -15.535  -2.001 
721   1      -1.734 -24.364   2.958
722    1      -2.661 -23.955   1.984
723    1      -3.209 -25.107   1.393
724    1      -0.480 -26.460   3.168
725    1       0.709 -25.733   3.357
726    1       0.682 -24.311   3.349
727    1      -0.531 -23.630   3.148
728    1      -2.397 -22.805   1.191
729    1      -1.208 -22.077   1.379
730    1      -0.270 -22.492   2.363
731    1      -3.498 -25.122   0.000
732    1      -3.235 -23.985  -0.785
733    1      -0.177 -27.598   2.400
734    1      -2.597 -27.393  -0.155
735    1      -3.195 -26.259  -0.770
736    1       1.748 -26.425   2.708
737    1       1.200 -27.577   2.114
738    1       1.106 -22.470   2.079
